tagID,tagValue
4465,whawha
4466,festif
4467,puts every single hater jealous
4468,songwritter
4469,actress
4470,the best thing that ever happened to music
4471,comeback
4472,rock n' roll
4473,idols
4474,finnish pop
4475,excepcional registro
4476,tecnicamente impecable
4477,buena instrumentacion
4478,los mejores
4479,un icono
4480,otro genio
4481,blues influence
4482,bueno realmente
4483,un clasico
4484,un buen tema
4485,crooner
4486,ballet
4487,all dressed in black
4488,the raves
4489,shoegazer
4490,violinist
4491,sune rose wagner
4492,alaska
4493,david sylvian
4494,nicky rhodes
4495,porcupine tree
4496,rock argentino
4497,politeconomist realife soundtrack
4498,classical piano
4499,mina love
4500,1900
4501,beautiful man voice
4502,pop latino
4503,algerian
4504,summer time
4505,guetta
4506,mazzy star
4507,yo la tengo
4508,suicide
4509,throbbing gristle
4510,stereolab
4511,squarepusher
4512,kings of convenience
4513,sonic youth
4514,cabaret voltaire
4515,spacemen 3
4516,the slits
4517,wire
4518,spiritualized
4519,doves
4520,broadcast
4521,pixies
4522,dead can dance
4523,autechre
4524,mercury rev
4525,tortoise
4526,tuxedomoon
4527,iggy pop
4528,blonde redhead
4529,fridge
4530,air
4531,the fall
4532,lamb
4533,kraftwerk
4534,fischerspooner
4535,nine inch nails
4536,acid house kings
4537,throwing muses
4538,my bloody valentine
4539,nouvelle vague
4540,portishead
4541,cranes
4542,mogwai
4543,this mortal coil
4544,fall out boy
4545,taking back sunday
4546,boys like girls
4547,brand new
4548,fl
4549,spaccaculi
4550,christian alvestam
4551,russian melodic death metal
4552,russian metal
4553,emo rock
4554,awesome track
4555,atb
4556,pompa xd
4557,mbrother
4558,polish music
4559,loneliness after dusk
4560,ghost in the shell
4561,japanese music
4562,awogahd
4563,boston
4564,gothic pop
4565,nina
4566,aretha franklin
4567,nina tolins
4568,ninasings
4569,ledzepplin
4570,tina turner
4571,maroon 5
4572,elisa hale
4573,magicsong
4574,style
4575,sing
4576,rocketeriarecords
4577,ashley simpson
4578,liarliar
4579,pat benitar
4580,rebel with a cause
4581,ninatolins
4582,jonny lang
4583,sexy baby
4584,patbenitar
4585,therunaways
4586,etta james
4587,newalbum
4588,jazzmine sullivan
4589,gwenstefanie
4590,rocketeria records
4591,random songs
4592,prince
4593,hubert kah
4594,my darling
4595,pokemon
4596,old school kircore
4597,arcady
4598,alcohol
4599,ed banger
4600,hooooooooot
4601,powerful voice
4602,show woman
4603,gritos ressussitadores de mortos
4604,my favorite albums
4605,basic pop
4606,porcaria viciante
4607,best ever
4608,insane tracks
4609,great dancers
4610,great bands
4611,great colaboration
4612,quality pop
4613,too good for american idol
4614,exttravasa
4615,great singers
4616,quero apertar esses peitos
4617,best dj
4618,best dancer ever
4619,it could be so much better
4620,if this were a pokemon i would catch it
4621,chiclete
4622,eurovision song contest
4623,polskie
4624,polish soul
4625,esc
4626,saz
4627,oud
4628,turkish folk
4629,jewish
4630,tamamen ozgun
4631,middle east
4632,middle eastern elements
4633,kurdish
4634,kurdish folk
4635,female voice
4636,best composer
4637,afro-beat
4638,progressive middle east folk
4639,oriental jazz
4640,iran
4641,kora
4642,farsi
4643,turkish influence
4644,nazim hikmet poems
4645,zeki colas
4646,smallville
4647,buffy
4648,privileged
4649,couples
4650,chuck
4651,friday night lights
4652,roswell
4653,veronica mars
4654,the oc
4655,criminal minds
4656,vampire diaries
4657,kotoko lament
4658,day after tomorrow - stay in my heart
4659,zard - hero
4660,yui - life
4661,false grind
4662,doom
4663,evil
4664,doomviolence
4665,cardboard city
4666,cairns
4667,sotu
4668,iamx
4669,hourglass
4670,oh well
4671,middle eastern
4672,percussion
4673,saidi
4674,traditional egyptian folk
4675,disneychannel
4676,tus ojos
4677,passado
4678,tal vez
4679,kudai
4680,nx zero pop rock novo
4681,pop rock cover pop dance identidade
4682,gta iv
4683,musica brasileira
4684,stronda music
4685,stronda
4686,baile funk
4687,sertaneja
4688,gabriela
4689,ferinhas
4690,bds no coracao papitho
4691,feel-good
4692,yiruma
4693,steve barakatt
4694,dishwalla
4695,life in the city
4696,j-cuties
4697,asian mash ups
4698,mash ups
4699,neo bitch in training
4700,featurings
4701,-the mind trip
4702,infinity b-day megamix
4703,the power rangers of pop
4704,queer songs
4705,club mixes
4706,paradoxal songs
4707,addicts
4708,pure fucking metal
4709,progressive thrash metal
4710,technical brutal death metal
4711,pathogrind
4712,russian folk metal
4713,groovy death metal
4714,gaycore
4715,dbz
4716,finnish folk metal
4717,experimental black metal
4718,atmospheric doom
4719,blackened thrash
4720,medieval black metal
4721,folk viking metal
4722,creed
4723,guns n'roses
4724,legião urbana
4725,renato russo
4726,indian
4727,my fav songs
4728,skins
4729,best serie ever
4730,female gothic
4731,lyrical
4732,pop bizarre
4733,acousmatic
4734,jam band
4735,david guetta
4736,david archuleta
4737,kris allen
4738,colbie caillat
4739,manoela gavassi
4740,capricho
4741,new romantics
4742,excellent synth work
4743,orgasmic
4744,i want back to the 80s
4745,pure genius
4746,steven strange
4747,tik and tok
4748,gods
4749,minimal electro
4750,blitz
4751,duran
4752,futurist
4753,gary numan
4754,tiktok
4755,real man
4756,la richards
4757,my favorit music
4758,nick beggs
4759,japan and ultravox
4760,fairytale
4761,serbian
4762,alternative country
4763,hardcore rap
4764,classic rap
4765,west coast rap
4766,female electronic
4767,classical terror
4768,tribute
4769,singer songwriter
4770,mute
4771,curve related
4772,crewe
4773,coverband
4774,tony soprano
4775,martin gore
4776,wanted soundtrack
4777,b-side
4778,streamable album
4779,amusing
4780,shot risk
4781,mcr
4782,cher
4783,n 1 hot 100 billboard
4784,sticky and sweet tour
4785,bucetacore
4786,laura pausini
4787,waaaaaaaannnnnttttttt
4788,new comers
4789,addicted
4790,simple
4791,the voice
4792,awesome ballads
4793,godtina
4794,she owns the throne
4795,crime
4796,songs i cry like a bitch to
4797,not placebo-like but still good
4798,weird but good
4799,awesomeee
4800,1960s
4801,1960's
4802,1970's
4803,1980's
4804,1950s
4805,50's
4806,approved by goku
4807,nineties
4808,approved by prince vegeta
4809,1990's
4810,40s
4811,1940s
4812,70s pop
4813,under two minutes
4814,60s pop
4815,reverie in me
4816,story
4817,oceanside
4818,my favorites
4819,bunnymen heaven
4820,ant farm
4821,electro-acoustic
4822,jimmy pages firm
4823,full-on
4824,top 20
4825,spacy downtempo
4826,trailer music
4827,souls
4828,native
4829,opera-like
4830,like
4831,check your meta tag
4832,oui fm
4833,80s metal
4834,at work
4835,1008
4836,guerilla
4837,more plays
4838,queen of last fm
4839,love gaga
4840,little monster
4841,queen of dance
4842,just dance
4843,the best singer
4844,fame
4845,piece of brit
4846,rock me in
4847,rich and famous
4848,let me be
4849,lover
4850,brit
4851,cherish
4852,cassie
4853,brooke hogan
4854,mary j blige
4855,paula deanda
4856,loud
4857,godga
4858,cannibal
4859,blow
4860,shady
4861,marshall mathers
4862,mathers
4863,yelawolf
4864,em
4865,yellerr
4866,detroit rap
4867,shady records
4868,recovery
4869,d12
4870,aftermath
4871,weezy
4872,drizzy
4873,interscope
4874,movie score composers
4875,slipknot
4876,melodic death doom metal
4877,symphonic folk doom metal
4878,swedish melodic death metal
4879,the corrs
4880,celtic tribal
4881,evanescence
4882,neon trees
4883,rock-a-rolla cover stars
4884,rock-a-rolla magazine cover stars
4885,funny shit
4886,modern talking
4887,shit glam
4888,rocker chick
4889,rockville ca
4890,playlist
4891,alex patsavas
4892,lissy trullie
4893,lykke li
4894,the asteroids galaxy tour
4895,say hi
4896,coconut records
4897,passion pit
4898,the temper trap
4899,the republic tigers
4900,the little ones
4901,janelle monae
4902,blind pilot
4903,malbec
4904,elvis perkins
4905,oppenheimer
4906,noisettes
4907,grizzly bear
4908,anya marina
4909,gotye
4910,the duke spirit
4911,nico stai
4912,my number one
4913,dark wave
4914,lustpop
4915,dd covers
4916,old school ebm
4917,darkwave-synth
4918,wave
4919,electro-goth
4920,bastardpop
4921,sisters of mercry clone
4922,performance
4923,dd solo
4924,minimal electronic
4925,melodic power metal
4926,hard pop
4927,resident evil
4928,rominhocsf
4929,testana
4930,atari electronic
4931,microhouse
4932,swedish electro
4933,romanian folk
4934,romanian
4935,lets dance
4936,a cappella
4937,true metal
4938,beatles
4939,tony hawk underground 2
4940,tekkonkinkreet
4941,a town in blue
4942,nsync
4943,simple plan
4944,just a girl
4945,song  of the decade
4946,jordin sparks
4947,shakira - give it up to me
4948,freshlyground
4949,the best official world cup song ever
4950,apologetics
4951,debate
4952,christianity
4953,gorgeousity
4954,nasheed
4955,filmgroove
4956,audiobook
4957,impossible for liberals to deal with
4958,faith
4959,bible study
4960,otaku
4961,science
4962,conservative
4963,chanting
4964,cult favorite
4965,talk radio
4966,doctor who
4967,richard dawkins
4968,small government
4969,bellydance
4970,porn soundtrack
4971,islam
4972,religion
4973,spaghetti western
4974,atheism
4975,own it
4976,liberty
4977,ummah
4978,porn music
4979,liberal media
4980,kazu
4981,boss sound
4982,jamaica
4983,pioneers
4984,traditional skinhead
4985,dirty reggae
4986,trojan
4987,skinhead
4988,pama
4989,rude bwoy
4990,oi
4991,psychobilly swing
4992,neo-swing
4993,traditional ska
4994,good 3wave ska
4995,2tone
4996,jamaican ska
4997,oibilly
4998,giddy-up giddy-up
4999,symarip
5000,toaster
5001,neo rockabilly
5002,irish punk
5003,irish folk
5004,indonesian
5005,the aggrolites
5006,heavy organ
5007,folk punk
5008,peter tosh
5009,collie
5010,skinhead raggae
5011,i am home
5012,makes me bad
5013,hard on for jesus
5014,sweet to taste it
5015,road trip
5016,driving me insane
5017,sleazy
5018,driving
5019,amazing grace
5020,i dig you
5021,gospel-noise
5022,sexy and energetic
5023,weird drum solo
5024,best morning and midnight music
5025,cowboys and angels
5026,bad old times
5027,rock anthem
5028,best song on album
5029,bernard butler
5030,girls night out
5031,brawling
5032,one of the best songs of 90s
5033,midnight where the day begins
5034,oh ohio
5035,my university
5036,good old days of champagne
5037,rock steady
5038,paranoic
5039,on drugs
5040,melodramatic synths
5041,riders on the storm
5042,sounds like whale from sweden
5043,one of the sexiest songs ever
5044,sexy as hell
5045,dream-folk
5046,best advert music ever
5047,sad and beautiful
5048,heavenly sweet
5049,dudelsackrock
5050,darkwave gothic
5051,dad
5052,gothrock
5053,asp
5054,sisters of mercy
5055,in my heart
5056,unheilig
5057,gothrock gotik romantic sad
5058,temple of the torn
5059,mick jagger
5060,moody
5061,southern
5062,melodic hard rock
5063,guitar riffage
5064,top 24
5065,tim urban
5066,top 50
5067,luke shaffer
5068,ska metal
5069,geek
5070,nerdcore
5071,german hiphop
5072,berlin
5073,hamburg
5074,stuttgart
5075,austrian
5076,hessisch
5077,choon
5078,incalus
5079,vikernes inspired happy frostbitten black viking thrash pirate metal from the fiery pits of serious business
5080,maltese
5081,bosnian
5082,paradiso girls
5083,bajan
5084,barbados
5085,slovene
5086,belgium
5087,moroccan
5088,malta
5089,calypso
5090,bahama
5091,caribbean
5092,guys i would fuck
5093,please let me lick you
5094,korea
5095,balkan
5096,untouched
5097,chicos
5098,dantes
5099,fabrika
5100,popular music
5101,masha fokina
5102,para normalnyh
5103,2 normal
5104,anti-crisi girl
5105,svetlana lboda
5106,loboda
5107,svetlana
5108,nu virgos
5109,be my valentine
5110,ukraine
5111,mogilevskaya
5112,real o
5113,ukrainian music
5114,future fusion metal
5115,shoulhavemoreplays
5116,soul sexy
5117,hannah montana
5118,gloom
5119,moby dick
5120,chilean rock
5121,fucking fuck
5122,prog math rock
5123,death rap
5124,good songs
5125,all-time favorites
5126,80s y 90s
5127,90s rock
5128,top rock songs
5129,all time favourites
5130,2-step
5131,2003
5132,2001
5133,sexxatraxxion
5134,latin boogaloo
5135,favorite album
5136,chamber pop
5137,afrikaans
5138,dancer
5139,destiny
5140,attention seeking whore
5141,sucks
5142,glitter
5143,glitter bitch
5144,another reason to hate canadian music
5145,mini-rihanna
5146,devil
5147,superman
5148,best rapper
5149,lovable
5150,most hated
5151,belly dancer
5152,shaki
5153,most talented
5154,best dancer alive
5155,gone too soon
5156,gone but not forgotten
5157,fatty
5158,the vampire diaries
5159,polish artist
5160,sentimental
5161,post screamo
5162,polish music drama
5163,best prodigy remix
5164,easy a soundtrack
5165,most beautiful
5166,words are cheap to describe my love
5167,i listened to it over and over again
5168,to sing
5169,so beautiful i could seriously cry
5170,a piece of me
5171,happy happy joy joy
5172,songs that make you want to sing along
5173,amazing singer
5174,eargasmic
5175,brings tears to my eyes
5176,song for rides
5177,optimistic
5178,creepy but amazing
5179,favourite lyrics
5180,when you are happy or unhappy
5181,can't stop listening
5182,cheers me up everytime
5183,best cover ever
5184,songs i am likely to start singing loudly in public
5185,no escape from loving it
5186,my mind is literally blown to pieces
5187,countrycore
5188,anthemic
5189,wistful
5190,stylish
5191,red red groovy
5192,majestic
5193,97x
5194,james bond
5195,village
5196,lyrics
5197,siouxsie
5198,bounce
5199,lag
5200,stones throw
5201,anti-folk
5202,gay fish
5203,electronic indie
5204,guitar-based digi-bongo acapella-rap-funk-comedy folk duo
5205,melodic rock
5206,life space
5207,mind-bursting
5208,bright
5209,love itself
5210,saving grace
5211,impartial
5212,higher force
5213,credo
5214,arrogant
5215,unconcerned
5216,pop collaboration
5217,rick ghraphixxx
5218,east-coast
5219,rick-villa
5220,ft-lauderdale
5221,rick villa
5222,lupe fiasco
5223,south rap
5224,street vanacular
5225,drake-like
5226,emir
5227,no1fan
5228,hiphop classic
5229,808 and heartbreak
5230,east coast
5231,nas
5232,relaxed-music
5233,apex hills
5234,apex-hills
5235,like rick ghraphixxx
5236,fond memories
5237,808s and heartbreak
5238,rick villy villa
5239,sickness
5240,g-o-a-t
5241,dope rhymes
5242,bob marley
5243,lovin it
5244,lamangous hiphop
5245,streetrhymes
5246,southern music
5247,gezellig
5248,allgemein
5249,aces
5250,adds
5251,psycho stoner
5252,psycho stoner rock
5253,80s heavy metal
5254,80s hard rock
5255,stoner psychedelic dull rock
5256,southern stoner rock
5257,stoner
5258,stoner power rock
5259,mosh metal
5260,rik emmet rock
5261,just enjoy
5262,mountain music
5263,for goodnight
5264,deutschrap
5265,dancecore
5266,trivium
5267,bloodhound gang
5268,norma jean
5269,russian shit
5270,soviet
5271,post-industrial
5272,synth-goth
5273,shelter
5274,memiors of an imperfect angel
5275,tricky stewart
5276,leaked
5277,brandy norwood
5278,long distance
5279,human
5280,list
5281,crazy amazing
5282,nerina pallot
5283,deutsche schlager
5284,synthesizer
5285,ural
5286,lightwave
5287,urbanwave
5288,cigarettes
5289,robots
5290,co
5291,heretics
5292,sailing
5293,español
5294,cities in dust
5295,better than britney spears
5296,better than madonna
5297,rainha do rock
5298,hino nacional brasileiro
5299,club trance
5300,bariloche 2011
5301,eclipse con las chiicas 8-7-10
5302,floraaah 3
5303,vos patiito liiindo :3
5304,nick y haylie
5305,sam and nick au
5306,esos momentos de horarios raros para ver erreway en el 9 comentando con siss nuestras parejas cambiadas jaja
5307,con voos en el autoo viejos tiempor tro tro
5308,adiction :d  lll
5309,jaime siempre con argentina -l-
5310,papii robert baba lll
5311,cancion para llorar un dia depre-amo este tema :d l
5312,divina y yo -- 14- 01- 09 --  17:45  --- sala 2  -------- twilight    lll
5313,el mejor regalo de ella con esta cancion 3
5314,el mejor regalode ella con esta cancion 3
5315,nick and haylie
5316,noches de insomnio mirando video lll
5317,eclipse   lll
5318,coreo  full :p
5319,tiempos tristez y raros en floricienta :c
5320,ayy divina te acordas en la casa de la tia con el grabador cantando
5321,ayy que epocas viviamos suspirando por el freezer lll :d jaja
5322,t-kiero florr
5323,recuerdoss de la infancia con siss
5324,viejasoss xp por dioos el extrano de pelo largo sin precupaciones va :p  3
5325,viejos tiempos lll
5326,er
5327,cd de britney en el auto con replay para cantarla con florr
5328,love ya  lll
5329,supergroup
5330,space age pop
5331,classic sixties
5332,neomelodico
5333,mito
5334,oldschool hardcore
5335,haotic
5336,great heavy metal band
5337,the voice of an angel will echo in our hearts forever
5338,the greatest hard rock band of 60s
5339,great hard rock band of 80s
5340,they will rock you
5341,the best rock band ive ever heard
